date,advbw,bwhist
2016-11-01,207.372023,84.347256
2016-11-02,207.975787,84.375220
2016-11-03,209.298186,85.565692
2016-11-04,209.522399,88.136271
2016-11-05,209.347810,89.700619
2016-11-06,211.250596,87.266882
2016-11-07,210.763836,85.972543
2016-11-08,209.419203,84.939844
2016-11-09,207.084129,83.325774
2016-11-10,205.983472,86.308387
2016-11-11,207.935544,88.268028
2016-11-12,207.877167,88.917360
2016-11-13,207.490040,87.695201
2016-11-14,207.917944,86.606420
2016-11-15,208.413880,85.504822
2016-11-16,205.754855,86.614606
2016-11-17,206.604263,84.666871
2016-11-18,207.117628,84.843126
2016-11-19,206.712958,86.083500
2016-11-20,208.336708,85.627749
2016-11-21,210.001359,83.987920
2016-11-22,208.857971,85.754209
2016-11-23,206.865000,85.846787
2016-11-24,207.456816,85.038517
2016-11-25,208.364884,84.238089
2016-11-26,208.577421,86.417682
2016-11-27,206.876486,86.901079
2016-11-28,207.248682,87.162578
2016-11-29,208.463546,85.546232
2016-11-30,206.692350,84.913358
2016-12-01,207.208236,84.417465
2016-12-02,207.619166,84.051667
2016-12-03,210.463482,87.153067
2016-12-04,216.614152,88.601378
2016-12-05,214.781019,87.593214
2016-12-06,213.221977,88.337240
2016-12-07,213.523224,87.478639
2016-12-08,213.006687,86.800465
2016-12-09,210.986180,87.318378
2016-12-10,212.281936,89.859618
2016-12-11,215.120005,89.652718
2016-12-12,215.431981,86.738380
2016-12-13,213.032308,83.881914
2016-12-14,209.100627,83.912722
2016-12-15,208.846124,83.553209
2016-12-16,208.348662,84.826082
2016-12-17,209.325184,86.122398
2016-12-18,211.459170,85.738957
2016-12-19,210.116155,86.722315
2016-12-20,209.889885,86.501919
2016-12-21,210.346376,86.263742
2016-12-22,210.653342,87.058724
2016-12-23,212.017602,88.122255
2016-12-24,212.855901,85.897191
2016-12-25,212.537759,81.305247
2016-12-26,211.429193,87.029736
2016-12-27,213.176257,90.224779
2016-12-28,216.587886,87.811729
2016-12-29,216.675974,91.028117
2016-12-30,216.140183,91.079108
2016-12-31,217.160747,83.646203
2017-01-01,216.681645,85.314088
2017-01-02,217.069162,90.046090
2017-01-03,219.343995,91.602440
2017-01-04,219.861485,91.275798
2017-01-05,219.589728,90.720382
2017-01-06,221.366942,91.993093
2017-01-07,223.492050,92.727652
2017-01-08,224.123581,93.703108
2017-01-09,223.875924,95.566589
2017-01-10,225.003814,94.054498
2017-01-11,223.850839,90.377536
2017-01-12,222.748342,88.908564
2017-01-13,221.909376,90.771888
2017-01-14,222.894334,92.186655
2017-01-15,222.733351,93.026794
2017-01-16,223.383001,92.933546
2017-01-17,223.898343,91.349585
2017-01-18,224.680327,92.017595
2017-01-19,224.450893,91.877581
2017-01-20,225.473148,93.612581
2017-01-21,225.977377,94.719911
2017-01-22,226.479617,96.694264
2017-01-23,227.081464,93.133394
2017-01-24,227.484002,93.538868
2017-01-25,227.194662,92.515828
2017-01-26,226.984113,90.484413
2017-01-27,225.151628,91.881603
2017-01-28,224.138525,93.884510
2017-01-29,225.785602,96.751789
2017-01-30,226.884116,97.436176
2017-01-31,226.570007,95.957138
2017-02-01,225.864883,93.785718
2017-02-02,223.615497,93.791663
2017-02-03,222.995475,93.597999
2017-02-04,224.988558,97.233963
2017-02-05,226.980384,97.609172
2017-02-06,226.080768,96.011600
2017-02-07,227.409825,95.196760
2017-02-08,225.831902,93.718141
2017-02-09,223.353820,93.324561
2017-02-10,222.279707,93.985523
2017-02-11,223.168694,96.473836
2017-02-12,225.104361,97.272539
2017-02-13,224.261796,96.511450
2017-02-14,225.027571,92.822928
2017-02-15,222.272221,93.208198
2017-02-16,222.167889,94.132317
2017-02-17,224.140576,95.011658
2017-02-18,227.466542,98.953904
2017-02-19,229.725466,99.057037
2017-02-20,227.998656,96.328299
2017-02-21,227.121262,95.854834
2017-02-22,225.489218,94.920959
2017-02-23,223.745956,95.202780
2017-02-24,223.116118,94.279387
2017-02-25,222.374887,96.786176
2017-02-26,223.924523,97.805672
2017-02-27,223.718237,95.527619
2017-02-28,222.958969,95.763458
2017-03-01,224.254455,91.360309
2017-03-02,224.994458,92.200718
2017-03-03,223.883076,95.565484
2017-03-04,225.557209,96.861590
2017-03-05,226.605797,98.049133
2017-03-06,226.282633,96.371581
2017-03-07,226.391504,95.946431
2017-03-08,225.928101,95.472899
2017-03-09,226.473107,93.751642
2017-03-10,226.843543,95.261499
2017-03-11,228.309409,97.579954
2017-03-12,229.144699,97.183727
2017-03-13,228.974079,96.435433
2017-03-14,229.433796,93.721067
2017-03-15,228.151966,92.526326
2017-03-16,226.473097,93.050731
2017-03-17,225.214874,95.727031
2017-03-18,227.717142,99.261262
2017-03-19,228.906341,99.556168
2017-03-20,228.820940,98.283501
2017-03-21,229.133656,96.112941
2017-03-22,228.108709,95.420746
2017-03-23,228.487192,97.119844
2017-03-24,227.800529,95.778519
2017-03-25,226.894623,99.399179
2017-03-26,229.862849,100.128909
2017-03-27,230.277673,98.622863
2017-03-28,230.072490,97.547316
2017-03-29,229.496525,96.731308
2017-03-30,228.982745,94.680749
2017-03-31,226.083903,95.127209
2017-04-01,225.479975,96.554878
2017-04-02,228.362709,97.748044
2017-04-03,228.158392,95.045035
2017-04-04,227.519504,94.337431
2017-04-05,226.441773,95.856985
2017-04-06,228.496842,94.906510
2017-04-07,224.803648,95.312275
2017-04-08,227.510513,98.325934
2017-04-09,229.007107,98.291754
2017-04-10,227.307567,96.673130
2017-04-11,227.712605,94.289708
2017-04-12,225.494832,92.821380
2017-04-13,224.667663,94.484812
2017-04-14,227.371327,95.077253
2017-04-15,228.278007,94.104850
2017-04-16,229.770269,93.570199
2017-04-17,230.275647,98.723857
2017-04-18,230.461996,95.569341
2017-04-19,227.202071,94.836218
2017-04-20,224.993011,94.370534
2017-04-21,224.339807,94.098246
2017-04-22,225.712172,96.979957
2017-04-23,227.455431,96.008854
2017-04-24,226.416173,94.173351
2017-04-25,226.174844,94.407375
2017-04-26,225.616650,92.747041
2017-04-27,225.982901,94.270019
2017-04-28,228.083927,96.341193
2017-04-29,229.766085,97.425828
2017-04-30,229.795194,96.594721
2017-05-01,229.251748,97.835035
2017-05-02,231.663194,94.489222
2017-05-03,231.335771,95.571371
2017-05-04,231.312432,95.557951
2017-05-05,230.881365,97.061298
2017-05-06,231.907778,98.159223
2017-05-07,231.228490,97.730662
2017-05-08,231.527521,99.047644
2017-05-09,232.810490,96.440773
2017-05-10,230.427506,94.788381
2017-05-11,228.282031,94.675810
2017-05-12,225.689239,93.045452
2017-05-13,225.269304,95.334584
2017-05-14,226.465553,93.573916
2017-05-15,224.740699,91.966403
2017-05-16,221.895062,92.044945
2017-05-17,222.879749,93.909374
2017-05-18,222.240480,95.638036
2017-05-19,220.534872,100.714286
2017-05-20,222.692074,101.991116
2017-05-21,225.916496,102.748951
2017-05-22,224.713150,101.137515
2017-05-23,220.811734,99.578460
2017-05-24,221.356080,101.347724
2017-05-25,223.668765,104.091014
2017-05-26,224.396144,104.272159
2017-05-27,225.026257,104.111105
2017-05-28,226.127317,104.208250
2017-05-29,223.450330,100.277401
2017-05-30,218.896101,99.560642
2017-05-31,219.107273,101.147557
2017-06-01,220.917706,101.841558
2017-06-02,224.397726,102.155340
2017-06-03,226.218031,99.769378
2017-06-04,228.880117,103.304035
2017-06-05,229.518956,106.420996
2017-06-06,229.593285,104.626749
2017-06-07,227.374177,104.676999
2017-06-08,226.249353,105.297620
2017-06-09,228.707309,104.518704
2017-06-10,230.498738,104.993689
2017-06-11,229.575953,104.951807
2017-06-12,228.012933,103.139876
2017-06-13,226.298834,101.432393
2017-06-14,226.315042,102.548185
2017-06-15,227.827986,102.616055
2017-06-16,229.107507,103.154045
2017-06-17,230.069069,102.925806
2017-06-18,228.822812,101.104495
2017-06-19,225.843806,100.422331
2017-06-20,224.238281,100.101544
2017-06-21,225.780626,99.550782
2017-06-22,225.266732,101.371460
2017-06-23,224.834561,100.508189
2017-06-24,225.213674,101.170654
2017-06-25,226.702740,101.323513
2017-06-26,224.120209,100.283166
2017-06-27,222.669120,95.786665
2017-06-28,221.267324,97.414169
2017-06-29,221.430031,97.433923
2017-06-30,220.473878,99.839376
2017-07-01,224.193862,102.432386
2017-07-02,226.195207,101.901119
2017-07-03,224.837902,100.103279
2017-07-04,225.472869,100.095900
2017-07-05,227.299603,100.646739
2017-07-06,227.903595,100.498947
2017-07-07,226.366377,101.594408
2017-07-08,226.724138,102.339401
2017-07-09,226.469832,101.297800
2017-07-10,223.418522,99.315105
2017-07-11,222.549872,98.539400
2017-07-12,221.536893,99.578054
2017-07-13,222.513218,99.097026
2017-07-14,223.337685,101.267575
2017-07-15,224.097636,101.167559
2017-07-16,223.009798,102.233461
2017-07-17,221.520119,101.063327
2017-07-18,220.542007,99.878131
2017-07-19,220.931810,100.996522
2017-07-20,220.039808,101.221760
2017-07-21,220.412376,100.783594
2017-07-22,221.377792,104.539785
2017-07-23,222.122993,105.316463
2017-07-24,221.769194,102.069260
2017-07-25,221.527152,100.899733
2017-07-26,220.125273,100.613364
2017-07-27,218.416532,99.565280
2017-07-28,215.497895,99.359585
2017-07-29,217.910839,105.338188
2017-07-30,219.859597,106.274442
2017-07-31,219.917682,104.761614
2017-08-01,220.086947,102.322033
2017-08-02,220.209627,102.502973
2017-08-03,219.422207,102.602926
2017-08-04,222.835482,104.250075
2017-08-05,224.885937,105.435251
2017-08-06,224.789948,105.578993
2017-08-07,223.611233,104.301963
2017-08-08,222.907770,103.998262
2017-08-09,222.859300,104.316001
2017-08-10,223.028267,103.649900
2017-08-11,223.101939,106.132461
2017-08-12,223.076959,108.331604
2017-08-13,223.508235,109.139349
2017-08-14,223.241097,110.084412
2017-08-15,223.347113,108.707086
2017-08-16,223.779155,107.297992
2017-08-17,223.876453,105.964962
2017-08-18,222.523642,106.956917
2017-08-19,222.685639,108.162870
2017-08-20,223.416927,109.260715
2017-08-21,220.276840,108.746151
2017-08-22,221.465845,108.680799
2017-08-23,223.831877,109.721331
2017-08-24,224.662444,108.444663
2017-08-25,225.783777,107.956429
2017-08-26,226.828762,109.073717
2017-08-27,226.057818,107.807123
2017-08-28,220.663375,107.122500
2017-08-29,218.138591,105.355441
2017-08-30,218.745783,106.006843
2017-08-31,217.839334,105.114502
2017-09-01,219.782238,105.781300
2017-09-02,223.517512,106.353306
2017-09-03,223.612574,106.144378
2017-09-04,224.016647,107.186372
2017-09-05,224.956324,105.670890
2017-09-06,225.086878,107.938029
2017-09-07,226.364052,110.621634
2017-09-08,227.714357,116.341811
2017-09-09,230.184610,117.855766
2017-09-10,231.409926,116.749044
2017-09-11,229.505095,112.119729
2017-09-12,224.340474,111.515447
2017-09-13,223.278200,109.600849
2017-09-14,221.442218,108.769375
2017-09-15,222.177639,106.572676
2017-09-16,221.091210,107.330065
2017-09-17,221.220507,105.815280
2017-09-18,219.905764,105.395617
2017-09-19,219.503928,105.024413
2017-09-20,216.821953,106.580664
2017-09-21,217.497127,107.160465
2017-09-22,218.366348,109.759590
2017-09-23,220.026367,111.969912
2017-09-24,222.384820,110.153446
2017-09-25,219.309885,106.908778
2017-09-26,215.122885,107.430995
2017-09-27,215.026766,106.169463
2017-09-28,213.736607,105.871450
2017-09-29,212.103220,105.965502
2017-09-30,210.351084,107.191553
2017-10-01,214.390077,106.167666
2017-10-02,217.494069,105.711400
2017-10-03,215.614242,108.521845
2017-10-04,216.857199,109.355882
2017-10-05,216.264828,107.892225
2017-10-06,213.124706,107.189103
2017-10-07,215.477700,111.072571
2017-10-08,216.693286,110.774218
2017-10-09,217.253581,107.738798
2017-10-10,213.507741,105.638740
2017-10-11,212.186130,104.773925
2017-10-12,210.747204,104.966373
2017-10-13,210.756133,108.790428
2017-10-14,211.708400,112.753318
2017-10-15,214.084990,112.612562
2017-10-16,214.010659,109.835630
2017-10-17,214.055108,109.704721
2017-10-18,214.820098,107.719810
2017-10-19,212.353112,111.098547
2017-10-20,213.060428,112.395824
2017-10-21,214.388961,112.551390
2017-10-22,215.695049,114.060801
2017-10-23,214.713970,110.892020
2017-10-24,210.680104,108.091037
2017-10-25,208.710540,108.563388
2017-10-26,210.526138,109.175768
2017-10-27,212.236686,109.892582
2017-10-28,215.078647,114.199807
2017-10-29,217.749695,113.977053
2017-10-30,217.921642,110.644441
2017-10-31,214.309198,108.636302
2017-11-01,211.961167,108.594493
2017-11-02,215.883408,111.337288
2017-11-03,217.594803,113.543441
2017-11-04,219.043066,115.213601
2017-11-05,218.860509,114.511869
2017-11-06,218.969867,115.296271
2017-11-07,218.860557,113.226372
2017-11-08,217.677707,112.756462
2017-11-09,216.044432,110.810310
2017-11-10,216.912027,113.689819
2017-11-11,217.297407,118.433773
2017-11-12,220.308704,116.411393
2017-11-13,219.337260,114.170447
2017-11-14,220.326254,112.937254
2017-11-15,218.429244,115.294568
2017-11-16,216.240493,112.714211
2017-11-17,214.754231,116.471917
2017-11-18,218.324716,123.053081
2017-11-19,221.680030,122.908065
2017-11-20,222.307696,119.204186
2017-11-21,218.311853,114.064788
2017-11-22,215.440132,111.223580
2017-11-23,213.080554,112.362391
2017-11-24,212.637787,111.436676
2017-11-25,209.084336,113.537270
2017-11-26,212.638985,117.374205
2017-11-27,217.212680,117.289198
2017-11-28,217.374173,116.230916
2017-11-29,216.230590,114.148761
2017-11-30,214.904378,113.140389
2017-12-01,217.083013,115.121346
2017-12-02,219.608977,117.728583
2017-12-03,220.529428,117.889457
2017-12-04,218.811936,113.624566
2017-12-05,219.564497,116.764028
2017-12-06,221.319872,114.060375
2017-12-07,219.185068,112.057871
2017-12-08,216.472265,108.927842
2017-12-09,219.276767,113.836474
2017-12-10,221.930750,116.350162
2017-12-11,222.445779,113.655130
2017-12-12,220.975801,110.774303
2017-12-13,217.998883,109.344995
2017-12-14,212.098592,106.701877
2017-12-15,205.254743,105.662967
2017-12-16,204.532315,108.828625
2017-12-17,207.047977,112.432596
2017-12-18,208.440819,109.417786
2017-12-19,204.493200,110.545396
2017-12-20,204.733007,111.581357
2017-12-21,204.355289,111.241023
2017-12-22,204.591930,113.037965
2017-12-23,211.740764,120.176942
2017-12-24,215.973928,114.209774
2017-12-25,214.345481,110.960464
2017-12-26,211.545400,112.436620
2017-12-27,210.516783,115.067781
2017-12-28,211.374732,118.064197
2017-12-29,211.049353,117.576245
2017-12-30,211.878994,116.129202
2017-12-31,211.751404,114.005252
2018-01-01,213.048335,112.433621
2018-01-02,213.495481,116.439846
2018-01-03,212.477518,114.531729
2018-01-04,210.387426,116.474957
2018-01-05,207.267060,116.212420
2018-01-06,208.640521,117.689043
2018-01-07,212.927889,116.847548
2018-01-08,207.855178,114.235278
2018-01-09,201.686468,112.215100
2018-01-10,202.160685,112.044455
2018-01-11,200.951778,109.733509
2018-01-12,198.942775,110.737516
2018-01-13,198.736908,113.813994
2018-01-14,200.704072,117.356352
2018-01-15,199.465021,115.262842
2018-01-16,198.617202,112.341845
2018-01-17,197.485771,111.917634
2018-01-18,198.164153,112.689781
2018-01-19,197.362518,111.991300
2018-01-20,197.344702,113.459848
2018-01-21,198.674708,113.708015
2018-01-22,202.110006,112.281663
2018-01-23,203.370654,111.675611
2018-01-24,202.283403,112.172070
2018-01-25,201.645112,112.027894
2018-01-26,202.860847,113.427968
2018-01-27,202.646246,114.135699
2018-01-28,202.925005,113.209696
2018-01-29,202.191455,112.841884
2018-01-30,203.383440,111.387286
2018-01-31,202.664988,109.952210
2018-02-01,201.262902,113.020128
2018-02-02,205.171351,116.267153
2018-02-03,207.643106,118.589827
2018-02-04,209.359351,116.477902
2018-02-05,211.002038,116.896056
2018-02-06,213.582047,117.133313
2018-02-07,213.535316,115.422145
2018-02-08,211.392331,114.783760
2018-02-09,211.143396,118.206001
2018-02-10,214.152178,121.004606
2018-02-11,214.808448,118.770587
2018-02-12,211.739966,115.766401
2018-02-13,210.669087,113.417721
2018-02-14,211.201923,113.470123
2018-02-15,211.056129,112.607692
2018-02-16,208.552359,112.960252
2018-02-17,208.928239,115.351049
2018-02-18,211.275464,114.038776
2018-02-19,212.552421,113.595151
2018-02-20,213.369559,113.008534
2018-02-21,214.142204,112.851007
2018-02-22,214.118424,111.164881
2018-02-23,214.644937,111.594900
2018-02-24,213.738424,114.849788
2018-02-25,214.230686,114.563215
2018-02-26,212.931931,112.871386
2018-02-27,210.141775,109.322028
2018-02-28,210.853231,101.751761
2018-03-01,210.798296,102.174470
2018-03-02,216.087527,109.074965
2018-03-03,219.099421,115.046040
2018-03-04,220.728008,115.999734
2018-03-05,222.035641,114.036052
2018-03-06,222.038919,111.165126
2018-03-07,227.419617,110.032286
2018-03-08,232.484548,110.192261
2018-03-09,234.673124,110.666491
2018-03-10,236.296584,111.612248
2018-03-11,237.705067,111.776507
2018-03-12,236.440295,109.302678
2018-03-13,236.901136,107.199066
2018-03-14,238.078358,107.859201
2018-03-15,237.692126,
2018-03-16,237.531816,
2018-03-17,239.126261,
2018-03-18,240.567346,
2018-03-19,242.526591,
2018-03-20,242.568404,
2018-03-21,240.724336,
2018-03-22,240.280830,
2018-03-23,240.873453,
2018-03-24,240.026935,
2018-03-25,241.655694,
2018-03-26,243.417579,
2018-03-27,244.949950,
2018-03-28,246.667489,
2018-03-29,247.191070,
2018-03-30,248.103149,
2018-03-31,249.008415,
2018-04-01,250.919849,
2018-04-02,253.634400,
2018-04-03,254.314898,110.768990
2018-04-04,253.841539,109.161340
2018-04-05,252.403146,108.900245
2018-04-06,253.335023,110.701738
2018-04-07,253.843003,112.575220
2018-04-08,252.747310,112.205722
2018-04-09,251.383579,109.353643
2018-04-10,251.587855,108.263003
2018-04-11,249.406026,107.866174
2018-04-12,248.700835,108.568870
2018-04-13,249.401089,111.192176
2018-04-14,249.885301,113.981419
2018-04-15,250.094291,115.582610
2018-04-16,252.025672,113.093443
2018-04-17,251.314525,110.141711
2018-04-18,251.503754,110.546051
2018-04-19,250.850264,109.368827
2018-04-20,250.218236,108.806781
2018-04-21,249.187120,111.285631
2018-04-22,249.596024,113.052850
2018-04-23,250.038202,111.432680
2018-04-24,249.700088,110.990139
2018-04-25,250.416783,110.514601
2018-04-26,249.878781,111.668943
2018-04-27,250.572993,112.604539
2018-04-28,250.628346,114.027976
2018-04-29,251.188803,113.911266
2018-04-30,250.418903,114.668222
2018-05-01,252.025211,115.346288
2018-05-02,253.303242,113.333518
2018-05-03,253.224674,111.929556
2018-05-04,253.249097,113.582006
2018-05-05,253.954854,115.954719
2018-05-06,256.026811,115.554205
2018-05-07,256.096041,114.346521
2018-05-08,255.252822,111.431258
2018-05-09,254.621547,111.470661
2018-05-10,254.259222,115.995687
2018-05-11,253.386947,115.803687
2018-05-12,252.357508,115.467351
2018-05-13,254.672511,116.839987
2018-05-14,257.788108,116.144333
2018-05-15,256.626050,114.415750
2018-05-16,255.174141,110.434783
2018-05-17,253.791847,108.325241
2018-05-18,253.003255,113.713647
2018-05-19,254.128173,115.867182
2018-05-20,255.990637,115.420975
2018-05-21,256.029649,113.953457
2018-05-22,254.640082,110.471061
2018-05-23,252.439729,110.054945
2018-05-24,251.394448,112.587186
2018-05-25,251.465893,114.410664
2018-05-26,252.347853,117.200382
2018-05-27,254.319566,119.842344
2018-05-28,255.886761,117.307055
2018-05-29,257.955177,114.368304
2018-05-30,258.273102,113.883004
2018-05-31,259.293379,115.878680
2018-06-01,260.170818,117.652008
2018-06-02,262.659709,121.316989
2018-06-03,265.527444,122.744526
2018-06-04,267.474779,121.478898
2018-06-05,267.439109,120.924785
2018-06-06,267.256341,121.082081
2018-06-07,267.963391,121.262573
2018-06-08,267.677044,122.100860
2018-06-09,268.877699,122.975794
2018-06-10,269.504601,122.080477
2018-06-11,270.095702,119.428937
2018-06-12,267.607571,117.275577
2018-06-13,267.721483,116.029312
2018-06-14,267.333637,116.804867
2018-06-15,267.228313,118.863395
2018-06-16,266.615798,119.801583
2018-06-17,266.304502,121.571771
2018-06-18,266.877497,120.009814
2018-06-19,267.178113,119.815529
2018-06-20,266.111804,116.719790
2018-06-21,265.790708,117.135378
2018-06-22,266.097253,119.841497
2018-06-23,266.593524,123.907833
2018-06-24,269.268337,123.408093
2018-06-25,270.560307,120.438631
2018-06-26,269.508779,119.422725
2018-06-27,268.441622,118.369547
2018-06-28,269.909312,120.911322
2018-06-29,269.658794,120.343958
2018-06-30,269.313297,122.925613
2018-07-01,272.719165,123.062741
2018-07-02,276.680153,120.124477
2018-07-03,275.574470,120.666502
2018-07-04,276.785535,120.847502
2018-07-05,273.864531,119.810942
2018-07-06,275.168669,121.464670
2018-07-07,275.133045,122.313362
2018-07-08,275.987722,122.734479
2018-07-09,276.434589,121.361346
2018-07-10,273.767196,118.969834
2018-07-11,273.127104,117.686731
2018-07-12,272.830166,116.701986
2018-07-13,270.453225,118.239467
2018-07-14,269.841916,120.311413
2018-07-15,269.584324,118.479110
2018-07-16,271.526429,118.685838
2018-07-17,272.080466,118.738793
2018-07-18,272.418016,118.190572
2018-07-19,272.200875,122.052879
2018-07-20,273.106144,126.390023
2018-07-21,274.469386,130.645561
2018-07-22,276.259427,127.951176
2018-07-23,276.447512,125.411983
2018-07-24,276.177122,124.143731
2018-07-25,273.950199,122.291582
2018-07-26,271.229168,123.659174
2018-07-27,271.004320,122.520125
2018-07-28,270.411104,128.048141
2018-07-29,270.404361,128.115289
2018-07-30,270.895446,124.114668
2018-07-31,269.983406,121.662547
2018-08-01,271.792929,121.395298
2018-08-02,274.173379,123.361388
2018-08-03,274.061034,127.677838
2018-08-04,274.495426,128.316274
2018-08-05,,129.213171
2018-08-06,278.413653,126.281484
2018-08-07,279.810927,124.239393
2018-08-08,283.098196,123.917709
2018-08-09,281.604493,121.978271
2018-08-10,280.719831,121.074835
2018-08-11,277.727156,123.367653
2018-08-12,278.860794,125.615032
2018-08-13,279.441339,125.221965
2018-08-14,278.181691,122.688515
2018-08-15,278.475899,125.575812
2018-08-16,279.195563,125.669708
2018-08-17,279.827932,126.265449
2018-08-18,277.355345,127.960379
2018-08-19,276.049555,128.879906
2018-08-20,276.177765,126.422210
2018-08-21,274.627986,126.325708
2018-08-22,274.540670,125.153078
2018-08-23,274.101642,123.955890
2018-08-24,274.443831,125.066900
2018-08-25,273.159762,125.992523
2018-08-26,271.776772,126.826486
2018-08-27,272.774952,122.169281
2018-08-28,270.581496,123.428640
2018-08-29,270.542633,125.955148
2018-08-30,269.881859,123.868811
2018-08-31,269.266040,125.055157
2018-09-01,270.890476,130.041092
2018-09-02,275.754582,131.244287
2018-09-03,278.147213,129.404978
2018-09-04,279.368020,126.348331
2018-09-05,280.562151,127.939602
2018-09-06,282.103571,130.424226
2018-09-07,282.107982,129.429761
2018-09-08,283.210345,132.397905
2018-09-09,283.766459,131.215858
2018-09-10,283.525820,129.056960
2018-09-11,280.329942,126.561060
2018-09-12,281.346923,124.582602
2018-09-13,281.552437,124.142731
2018-09-14,281.950443,126.042715
2018-09-15,282.446570,130.322210
2018-09-16,283.170401,131.633518
2018-09-17,286.251144,128.876489
2018-09-18,285.086907,128.777083
2018-09-19,282.132849,123.737899
2018-09-20,280.968891,121.670254
2018-09-21,279.063661,123.294868
2018-09-22,277.830854,126.833454
2018-09-23,276.375567,127.904109
2018-09-24,276.279593,126.570993
2018-09-25,276.633397,123.434603
2018-09-26,275.808516,122.645314
2018-09-27,276.468356,121.534953
2018-09-28,275.381458,124.195675
2018-09-29,272.820842,126.347017
2018-09-30,273.697980,125.903282
2018-10-01,278.275835,124.681468
2018-10-02,281.193561,125.286629
2018-10-03,280.756717,124.014252
2018-10-04,280.723737,122.147689
2018-10-05,280.192693,125.236732
2018-10-06,280.458661,126.604965
2018-10-07,281.709530,127.961684
2018-10-08,281.403881,127.908128
2018-10-09,280.404083,125.075300
2018-10-10,279.688550,126.360350
2018-10-11,280.775851,126.083730
2018-10-12,280.170005,126.119245
2018-10-13,281.165132,129.884408
2018-10-14,282.266575,130.006864
2018-10-15,283.913005,127.210216
2018-10-16,285.184308,123.950104
2018-10-17,285.126690,122.100837
2018-10-18,284.243004,123.026830
2018-10-19,283.194369,123.517015
2018-10-20,281.744731,125.823970
2018-10-21,282.553694,127.059161
2018-10-22,283.883880,126.369017
2018-10-23,283.847503,124.721592
2018-10-24,283.220790,125.382258
2018-10-25,282.605770,126.224025
2018-10-26,283.462845,130.609386
2018-10-27,283.263422,132.526540
2018-10-28,285.598262,132.336907
2018-10-29,286.064968,129.970086
2018-10-30,285.780308,128.039070
2018-10-31,286.903120,128.368698
2018-11-01,288.886733,130.743007
2018-11-02,292.421851,132.811826
2018-11-03,292.257921,133.484695
2018-11-04,288.589310,133.574905
2018-11-05,291.017945,133.340554
2018-11-06,293.471378,130.236234
2018-11-07,294.161751,129.340593
2018-11-08,293.150238,130.106220
2018-11-09,295.077804,132.431489
2018-11-10,295.824952,136.192495
2018-11-11,295.503041,137.149059
2018-11-12,293.599426,137.375962
2018-11-13,292.415226,134.024618
2018-11-14,293.459754,131.700938
2018-11-15,296.901796,133.236234
2018-11-16,298.671918,134.784260
2018-11-17,295.455220,137.612025
2018-11-18,293.850534,137.862765
2018-11-19,295.008140,135.075705
2018-11-20,294.985307,133.999093
2018-11-21,293.234668,132.489726
2018-11-22,291.968180,133.697389
2018-11-23,289.750690,136.973061
2018-11-24,287.797035,140.270545
2018-11-25,288.809386,141.764065
2018-11-26,290.537425,138.676112
2018-11-27,289.594714,135.752096
2018-11-28,289.862285,136.600132
2018-11-29,290.995434,125.575146
2018-11-30,291.369201,127.974382
2018-12-01,293.419142,134.115289
2018-12-02,298.961601,144.279199
2018-12-03,300.956815,142.447041
2018-12-04,299.488657,140.602563
2018-12-05,301.662502,136.337826
2018-12-06,301.932663,138.249242
2018-12-07,301.731433,140.380799
2018-12-08,302.927017,143.423075
2018-12-09,303.724459,144.585145
2018-12-10,302.392648,141.936619
2018-12-11,301.070770,139.646554
2018-12-12,303.188595,142.321657
2018-12-13,305.456537,140.273813
2018-12-14,304.658256,140.930942
2018-12-15,305.679505,144.452877
2018-12-16,306.100668,145.857391
2018-12-17,307.872024,144.084669
2018-12-18,309.471311,141.418164
2018-12-19,310.559767,142.132966
2018-12-20,312.174290,142.315555
2018-12-21,313.425942,145.628206
2018-12-22,314.617722,148.840217
2018-12-23,314.584794,147.486247
2018-12-24,314.048035,141.757891
2018-12-25,313.920830,140.424703
2018-12-26,315.883139,145.672159
2018-12-27,315.483368,148.270049
2018-12-28,313.693770,147.869792
2018-12-29,313.882765,147.552912
2018-12-30,313.198308,147.989121
2018-12-31,312.761014,143.199686
2019-01-01,315.284359,144.482164
2019-01-02,320.164415,151.312412
2019-01-03,322.582464,151.211940
2019-01-04,324.375932,153.334389
2019-01-05,325.651874,156.444405
2019-01-06,327.026408,156.278902
2019-01-07,329.881557,152.958414
2019-01-08,329.524896,
2019-01-09,329.245890,150.505665
2019-01-10,329.120897,152.986229
2019-01-11,329.221835,154.282614
2019-01-12,328.182647,156.928132
2019-01-13,,154.926432
2019-01-14,,152.121818
2019-01-15,329.354695,151.566760
2019-01-16,328.652900,150.333281
2019-01-17,328.522246,149.978121
2019-01-18,329.832985,151.323507
2019-01-19,327.498937,156.627378
2019-01-20,330.174796,156.835056
2019-01-21,330.117216,153.902199
2019-01-22,330.705285,153.699063
2019-01-23,328.205477,152.700379
2019-01-24,328.570434,149.148330
2019-01-25,329.738791,152.877174
2019-01-26,329.209210,161.335891
2019-01-27,331.539383,164.363761
2019-01-28,333.868324,158.920400
2019-01-29,335.684619,151.175231
2019-01-30,334.342797,148.897719
2019-01-31,334.687033,150.385339
2019-02-01,336.960905,153.951159
2019-02-02,341.444962,161.399992
2019-02-03,341.609030,161.270381
2019-02-04,344.915709,155.711538
2019-02-05,347.246861,154.569074
2019-02-06,,158.430225
